classificacao,nome_robo,pontuacao_final,sobrevivencia,bonus_ultima_sobrevivencia,dano_disparo,bonus_disparo_morte,colisao_dano,bonus_colisao_morte,1lugar,2lugar,3lugar
1,sample.TrackFire,1151,650,0,418,84,0,0,0,0,1
1,sample.Fire,874,600,0,262,12,1,0,0,0,0
1,sample.RamFire,707,450,0,168,0,61,27,0,0,0
1,sample.Target,700,700,0,0,0,0,0,0,1,0
2,sample.Crazy,654,550,0,88,0,16,0,0,0,0
2,sample.VelociRobot,602,400,0,124,0,67,11,0,0,0
2,sample.MyFirstJuniorRobot,597,500,0,92,0,5,0,0,0,0
2,sample.Walls,555,350,0,185,19,1,0,0,0,0
2,sample.SittingDuck,300,300,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,250,250,0,0,0,0,0,0,0,0
3,sample.Corners,239,200,0,38,0,1,0,0,0,0
3,sample.PaintingRobot,179,150,0,28,0,1,0,0,0,0
3,sample.Tracker,157,50,0,96,0,11,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,14,0,0,12,0,2,0,0,0,0
1,sample.Walls,1169,750,150,231,28,10,0,1,0,0
1,sample.TrackFire,1111,650,0,409,52,0,0,0,0,1
1,sample.Fire,981,700,0,238,39,4,0,0,1,0
1,sample.VelociRobot,879,600,0,178,3,97,0,0,0,0
1,sample.SpinBot,752,550,0,180,3,19,0,0,0,0
2,sample.PaintingRobot,521,450,0,65,4,2,0,0,0,0
2,sample.Target,501,500,0,0,0,1,0,0,0,0
2,sample.MyFirstRobot,497,400,0,92,0,5,0,0,0,0
2,sample.MyFirstJuniorRobot,466,350,0,110,1,5,0,0,0,0
2,sample.RamFire,400,250,0,112,0,37,0,0,0,0
3,sample.Crazy,391,300,0,68,0,23,0,0,0,0
3,sample.Tracker,338,200,0,137,0,1,0,0,0,0
3,sample.Corners,246,150,0,94,0,2,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.Interactive,50,50,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1325,750,150,384,35,6,0,1,0,0
1,sample.Tracker,1222,700,0,436,84,2,0,0,1,0
1,sample.SpinBot,1038,650,0,358,27,4,0,0,0,1
1,sample.PaintingRobot,696,600,0,92,0,4,0,0,0,0
1,sample.Corners,650,450,0,166,32,1,0,0,0,0
2,sample.MyFirstJuniorRobot,593,500,0,92,0,1,0,0,0,0
2,sample.Interactive_v2,550,550,0,0,0,0,0,0,0,0
2,sample.Crazy,433,350,0,72,0,11,0,0,0,0
2,sample.TrackFire,424,250,0,154,21,0,0,0,0,0
2,sample.Target,400,400,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,352,300,0,52,0,0,0,0,0,0
3,sample.Fire,203,150,0,52,0,1,0,0,0,0
3,sample.Interactive,200,200,0,0,0,0,0,0,0,0
3,sample.RamFire,192,50,0,112,0,30,0,0,0,0
3,sample.VelociRobot,160,100,0,28,0,32,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1184,750,150,266,17,1,0,1,0,0
1,sample.RamFire,1071,650,0,268,21,110,22,0,0,1
1,sample.SpinBot,1068,700,0,330,25,13,0,0,1,0
1,sample.TrackFire,805,550,0,224,30,0,0,0,0,0
1,sample.Fire,750,600,0,149,0,1,0,0,0,0
2,sample.Tracker,677,500,0,155,21,1,0,0,0,0
2,sample.MyFirstJuniorRobot,492,400,0,88,0,4,0,0,0,0
2,sample.SittingDuck,450,450,0,0,0,0,0,0,0,0
2,sample.PaintingRobot,403,350,0,48,0,5,0,0,0,0
2,sample.Crazy,358,300,0,52,0,6,0,0,0,0
3,sample.VelociRobot,347,250,0,84,0,13,0,0,0,0
3,sample.Target,202,200,0,0,0,2,0,0,0,0
3,sample.MyFirstRobot,195,150,0,42,0,4,0,0,0,0
3,sample.Interactive_v2,100,100,0,0,0,0,0,0,0,0
3,sample.Interactive,50,50,0,0,0,0,0,0,0,0
3,sample.Corners,22,0,0,20,0,2,0,0,0,0
1,sample.SpinBot,1300,750,150,353,23,24,0,1,0,0
1,sample.RamFire,1130,600,0,347,0,143,40,0,0,0
1,sample.Tracker,1056,700,0,305,48,2,0,0,1,0
1,sample.VelociRobot,883,650,0,176,1,31,25,0,0,1
1,sample.TrackFire,717,450,0,238,29,0,0,0,0,0
2,sample.Walls,693,500,0,180,0,13,0,0,0,0
2,sample.Fire,651,550,0,100,0,1,0,0,0,0
2,sample.PaintingRobot,450,400,0,48,0,1,0,0,0,0
2,sample.Crazy,405,350,0,40,4,11,0,0,0,0
2,sample.MyFirstJuniorRobot,306,250,0,50,0,6,0,0,0,0
3,sample.Interactive_v2,300,300,0,0,0,0,0,0,0,0
3,sample.Target,202,200,0,0,0,2,0,0,0,0
3,sample.Interactive,150,150,0,0,0,0,0,0,0,0
3,sample.Corners,126,100,0,26,0,0,0,0,0,0
3,sample.MyFirstRobot,67,50,0,16,0,1,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1182,750,150,249,28,5,0,1,0,0
1,sample.SpinBot,911,650,0,228,30,4,0,0,0,1
1,sample.Crazy,832,700,0,114,4,14,0,0,1,0
1,sample.Corners,805,550,0,214,38,2,0,0,0,0
1,sample.Tracker,778,450,0,272,26,30,0,0,0,0
2,sample.Fire,773,600,0,159,13,1,0,0,0,0
2,sample.MyFirstRobot,540,500,0,35,1,4,0,0,0,0
2,sample.RamFire,521,250,0,180,0,65,26,0,0,0
2,sample.MyFirstJuniorRobot,483,400,0,72,0,11,0,0,0,0
2,sample.VelociRobot,414,300,0,72,0,42,0,0,0,0
3,sample.Interactive_v2,350,350,0,0,0,0,0,0,0,0
3,sample.TrackFire,267,150,0,102,15,0,0,0,0,0
3,sample.PaintingRobot,235,200,0,28,0,7,0,0,0,0
3,sample.Target,101,100,0,0,0,1,0,0,0,0
3,sample.SittingDuck,50,50,0,0,0,0,0,0,0,0
3,sample.Interactive,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1132,750,150,202,25,5,0,1,0,0
1,sample.RamFire,1112,600,0,331,10,110,61,0,0,0
1,sample.SpinBot,1006,650,0,311,28,17,0,0,0,1
1,sample.Tracker,995,700,0,264,27,4,0,0,1,0
1,sample.Fire,630,550,0,80,0,0,0,0,0,0
2,sample.VelociRobot,576,350,0,100,0,126,0,0,0,0
2,sample.Corners,569,500,0,67,3,0,0,0,0,0
2,sample.PaintingRobot,495,450,0,44,0,1,0,0,0,0
2,sample.MyFirstRobot,468,400,0,64,0,4,0,0,0,0
2,sample.Crazy,318,250,0,60,0,8,0,0,0,0
3,sample.Interactive_v2,300,300,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,233,200,0,32,0,1,0,0,0,0
3,sample.TrackFire,212,100,0,95,17,0,0,0,0,0
3,sample.Target,152,150,0,0,0,2,0,0,0,0
3,sample.SittingDuck,50,50,0,0,0,0,0,0,0,0
3,sample.Interactive,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1341,750,150,374,37,8,21,1,0,0
1,sample.SpinBot,1096,700,0,365,25,6,0,0,1,0
1,sample.Tracker,968,600,0,318,45,5,0,0,0,0
1,sample.RamFire,860,550,0,233,5,72,0,0,0,0
1,sample.PaintingRobot,754,650,0,95,8,1,0,0,0,1
2,sample.MyFirstRobot,528,500,0,28,0,0,0,0,0,0
2,sample.Crazy,518,400,0,106,0,12,0,0,0,0
2,sample.Interactive,450,450,0,0,0,0,0,0,0,0
2,sample.MyFirstJuniorRobot,430,350,0,76,0,4,0,0,0,0
2,sample.TrackFire,423,250,0,171,2,0,0,0,0,0
3,sample.VelociRobot,412,300,0,64,1,47,0,0,0,0
3,sample.Target,201,200,0,0,0,1,0,0,0,0
3,sample.Fire,187,150,0,36,0,1,0,0,0,0
3,sample.Interactive_v2,100,100,0,0,0,0,0,0,0,0
3,sample.Corners,50,50,0,0,0,0,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1276,750,150,335,41,0,0,1,0,0
1,sample.TrackFire,1053,700,0,302,51,0,0,0,1,0
1,sample.SpinBot,929,550,0,352,0,12,15,0,0,0
1,sample.Crazy,749,650,0,84,2,13,0,0,0,1
1,sample.MyFirstJuniorRobot,735,600,0,122,2,11,0,0,0,0
2,sample.Fire,606,500,0,98,5,4,0,0,0,0
2,sample.RamFire,592,450,0,96,0,34,12,0,0,0
2,sample.VelociRobot,534,350,0,91,5,88,0,0,0,0
2,sample.PaintingRobot,456,400,0,52,0,4,0,0,0,0
2,sample.Corners,368,300,0,60,8,0,0,0,0,0
3,sample.SittingDuck,250,250,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,200,200,0,0,0,0,0,0,0,0
3,sample.Tracker,147,50,0,96,0,1,0,0,0,0
3,sample.MyFirstRobot,128,100,0,28,0,0,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.Target,1,0,0,0,0,1,0,0,0,0
1,sample.Walls,1293,750,150,367,20,6,0,1,0,0
1,sample.SpinBot,992,700,0,280,8,5,0,0,1,0
1,sample.Fire,811,650,0,154,7,0,0,0,0,1
1,sample.Corners,789,600,0,163,24,1,0,0,0,0
1,sample.MyFirstJuniorRobot,771,550,0,211,5,5,0,0,0,0
2,sample.VelociRobot,748,500,0,135,9,104,0,0,0,0
2,sample.PaintingRobot,491,400,0,74,12,5,0,0,0,0
2,sample.Target,452,450,0,0,0,2,0,0,0,0
2,sample.Crazy,396,350,0,40,0,6,0,0,0,0
2,sample.TrackFire,381,250,0,131,0,0,0,0,0,0
3,sample.SittingDuck,300,300,0,0,0,0,0,0,0,0
3,sample.Tracker,246,50,0,158,0,38,0,0,0,0
3,sample.MyFirstRobot,246,200,0,44,0,2,0,0,0,0
3,sample.RamFire,241,100,0,106,0,35,0,0,0,0
3,sample.Interactive,150,150,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.TrackFire,1305,700,0,528,77,0,0,0,1,0
1,sample.SpinBot,1267,750,150,329,37,1,0,1,0,0
1,sample.RamFire,974,550,0,274,0,73,77,0,0,0
1,sample.MyFirstRobot,734,650,0,76,0,8,0,0,0,1
1,sample.Crazy,613,500,0,96,0,17,0,0,0,0
2,sample.Target,601,600,0,0,0,1,0,0,0,0
2,sample.PaintingRobot,507,450,0,56,0,1,0,0,0,0
2,sample.Walls,485,300,0,154,17,14,0,0,0,0
2,sample.Fire,422,350,0,68,4,0,0,0,0,0
2,sample.Interactive,400,400,0,0,0,0,0,0,0,0
3,sample.Tracker,310,200,0,107,0,2,0,0,0,0
3,sample.VelociRobot,263,150,0,52,0,61,0,0,0,0
3,sample.SittingDuck,250,250,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,100,100,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,88,50,0,31,0,7,0,0,0,0
3,sample.Corners,85,0,0,84,0,1,0,0,0,0
1,sample.Walls,1349,750,150,413,37,0,0,1,0,0
1,sample.Tracker,1071,650,0,376,37,8,0,0,0,1
1,sample.SpinBot,934,700,0,207,23,5,0,0,1,0
1,sample.Fire,768,600,0,156,12,0,0,0,0,0
1,sample.Corners,694,550,0,138,6,0,0,0,0,0
2,sample.TrackFire,666,450,0,210,7,0,0,0,0,0
2,sample.RamFire,506,200,0,216,27,62,0,0,0,0
2,sample.Interactive,500,500,0,0,0,0,0,0,0,0
2,sample.Crazy,427,350,0,64,0,13,0,0,0,0
2,sample.Target,402,400,0,0,0,2,0,0,0,0
3,sample.MyFirstJuniorRobot,312,250,0,56,0,6,0,0,0,0
3,sample.SittingDuck,300,300,0,0,0,0,0,0,0,0
3,sample.VelociRobot,275,150,0,60,0,65,0,0,0,0
3,sample.PaintingRobot,126,100,0,24,0,2,0,0,0,0
3,sample.MyFirstRobot,68,50,0,16,0,2,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1237,750,150,323,11,4,0,1,0,0
1,sample.SpinBot,989,700,0,269,19,1,0,0,1,0
1,sample.Tracker,814,450,0,313,50,1,0,0,0,0
1,sample.MyFirstJuniorRobot,807,650,0,142,9,6,0,0,0,1
1,sample.Crazy,753,600,0,136,0,17,0,0,0,0
2,sample.PaintingRobot,635,550,0,84,0,1,0,0,0,0
2,sample.Fire,590,500,0,83,7,0,0,0,0,0
2,sample.RamFire,488,300,0,101,0,54,33,0,0,0
2,sample.VelociRobot,473,350,0,88,0,35,0,0,0,0
2,sample.MyFirstRobot,464,400,0,58,4,2,0,0,0,0
3,sample.Corners,298,200,0,98,0,0,0,0,0,0
3,sample.Target,250,250,0,0,0,0,0,0,0,0
3,sample.TrackFire,195,100,0,95,0,0,0,0,0,0
3,sample.Interactive,150,150,0,0,0,0,0,0,0,0
3,sample.SittingDuck,50,50,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1262,750,150,318,40,4,0,1,0,0
1,sample.Tracker,1080,700,0,343,37,1,0,0,1,0
1,sample.RamFire,1069,600,0,318,0,107,44,0,0,0
1,sample.SpinBot,835,550,0,242,11,32,0,0,0,0
1,sample.Crazy,742,650,0,80,0,12,0,0,0,1
2,sample.MyFirstJuniorRobot,621,500,0,108,0,13,0,0,0,0
2,sample.Fire,598,400,0,182,15,1,0,0,0,0
2,sample.SittingDuck,450,450,0,0,0,0,0,0,0,0
2,sample.TrackFire,399,250,0,149,0,0,0,0,0,0
2,sample.MyFirstRobot,364,300,0,60,0,4,0,0,0,0
3,sample.Interactive_v2,350,350,0,0,0,0,0,0,0,0
3,sample.VelociRobot,245,150,0,48,0,47,0,0,0,0
3,sample.Corners,231,200,0,30,1,0,0,0,0,0
3,sample.Target,100,100,0,0,0,0,0,0,0,0
3,sample.PaintingRobot,58,50,0,8,0,0,0,0,0,0
3,sample.Interactive,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1272,750,150,342,28,2,0,1,0,0
1,sample.SpinBot,1126,700,0,374,28,24,0,0,1,0
1,sample.TrackFire,833,600,0,207,25,0,0,0,0,0
1,sample.Fire,788,650,0,131,5,2,0,0,0,1
1,sample.Corners,686,550,0,134,0,2,0,0,0,0
2,sample.MyFirstRobot,600,500,0,96,0,4,0,0,0,0
2,sample.PaintingRobot,462,400,0,61,0,1,0,0,0,0
2,sample.Crazy,457,350,0,96,0,11,0,0,0,0
2,sample.Interactive,450,450,0,0,0,0,0,0,0,0
2,sample.VelociRobot,446,300,0,104,0,42,0,0,0,0
3,sample.Interactive_v2,250,250,0,0,0,0,0,0,0,0
3,sample.Tracker,210,50,0,103,20,36,0,0,0,0
3,sample.SittingDuck,200,200,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,174,150,0,16,0,8,0,0,0,0
3,sample.Target,104,100,0,0,0,4,0,0,0,0
3,sample.RamFire,98,0,0,78,0,20,0,0,0,0
1,sample.Walls,1311,750,150,365,41,5,0,1,0,0
1,sample.TrackFire,1137,700,0,372,65,0,0,0,1,0
1,sample.SpinBot,768,550,0,208,0,10,0,0,0,0
1,sample.Crazy,749,650,0,88,0,11,0,0,0,1
1,sample.Corners,733,500,0,225,7,0,0,0,0,0
2,sample.VelociRobot,648,450,0,93,3,85,16,0,0,0
2,sample.Target,600,600,0,0,0,0,0,0,0,0
2,sample.Fire,460,400,0,57,0,2,0,0,0,0
2,sample.PaintingRobot,394,350,0,40,0,4,0,0,0,0
2,sample.MyFirstJuniorRobot,369,300,0,62,7,0,0,0,0,0
3,sample.MyFirstRobot,279,250,0,24,0,5,0,0,0,0
3,sample.RamFire,278,100,0,112,0,32,33,0,0,0
3,sample.Interactive_v2,200,200,0,0,0,0,0,0,0,0
3,sample.Tracker,171,50,0,82,0,40,0,0,0,0
3,sample.Interactive,150,150,0,0,0,0,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1293,750,150,361,28,4,0,1,0,0
1,sample.SpinBot,975,650,0,280,31,13,0,0,0,1
1,sample.Fire,882,700,0,162,18,1,0,0,1,0
1,sample.RamFire,823,450,0,248,26,78,20,0,0,0
1,sample.TrackFire,774,500,0,250,24,0,0,0,0,0
2,sample.MyFirstJuniorRobot,702,600,0,95,5,2,0,0,0,0
2,sample.Crazy,647,550,0,80,0,17,0,0,0,0
2,sample.PaintingRobot,460,400,0,56,0,4,0,0,0,0
2,sample.MyFirstRobot,402,350,0,48,0,4,0,0,0,0
2,sample.Corners,371,300,0,70,0,1,0,0,0,0
3,sample.Tracker,331,150,0,165,13,2,0,0,0,0
3,sample.Target,250,250,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,200,200,0,0,0,0,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.VelociRobot,80,0,0,24,0,56,0,0,0,0
3,sample.Interactive,50,50,0,0,0,0,0,0,0,0
1,sample.Walls,1330,750,150,406,21,2,0,1,0,0
1,sample.SpinBot,1059,700,0,320,35,4,0,0,1,0
1,sample.Tracker,1020,650,0,316,54,1,0,0,0,1
1,sample.VelociRobot,779,600,0,120,5,54,0,0,0,0
1,sample.RamFire,730,400,0,222,0,80,28,0,0,0
2,sample.Crazy,621,550,0,56,0,14,0,0,0,0
2,sample.TrackFire,602,450,0,132,21,0,0,0,0,0
2,sample.MyFirstRobot,558,500,0,56,0,2,0,0,0,0
2,sample.Interactive,350,350,0,0,0,0,0,0,0,0
2,sample.Fire,317,300,0,15,0,2,0,0,0,0
3,sample.MyFirstJuniorRobot,299,250,0,48,0,1,0,0,0,0
3,sample.Corners,242,200,0,42,0,0,0,0,0,0
3,sample.Interactive_v2,150,150,0,0,0,0,0,0,0,0
3,sample.Target,101,100,0,0,0,1,0,0,0,0
3,sample.PaintingRobot,13,0,0,12,0,1,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1188,750,150,267,17,4,0,1,0,0
1,sample.RamFire,1077,550,0,314,39,120,53,0,0,0
1,sample.SpinBot,978,700,0,231,31,16,0,0,1,0
1,sample.Tracker,820,500,0,254,22,44,0,0,0,0
1,sample.PaintingRobot,710,650,0,60,0,0,0,0,0,1
2,sample.Crazy,666,600,0,56,0,10,0,0,0,0
2,sample.Fire,543,450,0,92,0,1,0,0,0,0
2,sample.TrackFire,537,350,0,187,0,0,0,0,0,0
2,sample.Target,400,400,0,0,0,0,0,0,0,0
2,sample.Corners,387,300,0,78,10,0,0,0,0,0
3,sample.Interactive_v2,250,250,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,237,200,0,32,0,5,0,0,0,0
3,sample.Interactive,150,150,0,0,0,0,0,0,0,0
3,sample.VelociRobot,137,50,0,32,0,55,0,0,0,0
3,sample.MyFirstRobot,130,100,0,28,0,2,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1303,750,150,354,41,8,0,1,0,0
1,sample.Tracker,920,650,0,212,24,35,0,0,0,1
1,sample.TrackFire,862,550,0,289,23,0,0,0,0,0
1,sample.MyFirstRobot,814,700,0,106,4,4,0,0,1,0
1,sample.Crazy,720,600,0,102,3,16,0,0,0,0
2,sample.RamFire,653,300,0,228,0,73,52,0,0,0
2,sample.Fire,604,400,0,189,15,0,0,0,0,0
2,sample.PaintingRobot,568,500,0,68,0,0,0,0,0,0
2,sample.Corners,496,450,0,46,0,0,0,0,0,0
2,sample.Interactive_v2,350,350,0,0,0,0,0,0,0,0
3,sample.Target,251,250,0,0,0,1,0,0,0,0
3,sample.MyFirstJuniorRobot,200,150,0,39,4,6,0,0,0,0
3,sample.Interactive,200,200,0,0,0,0,0,0,0,0
3,sample.SpinBot,176,50,0,96,0,30,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.VelociRobot,62,0,0,28,0,34,0,0,0,0
1,sample.Walls,1245,750,150,294,45,6,0,1,0,0
1,sample.RamFire,1067,600,0,296,0,102,68,0,0,0
1,sample.Tracker,1061,700,0,283,12,37,29,0,1,0
1,sample.Crazy,760,650,0,95,1,13,0,0,0,1
1,sample.SpinBot,674,450,0,182,9,34,0,0,0,0
2,sample.MyFirstJuniorRobot,665,550,0,106,0,8,0,0,0,0
2,sample.TrackFire,633,350,0,263,20,0,0,0,0,0
2,sample.PaintingRobot,572,500,0,68,0,4,0,0,0,0
2,sample.Interactive,400,400,0,0,0,0,0,0,0,0
2,sample.MyFirstRobot,380,300,0,72,0,8,0,0,0,0
3,sample.Target,251,250,0,0,0,1,0,0,0,0
3,sample.Corners,251,200,0,50,1,0,0,0,0,0
3,sample.VelociRobot,199,100,0,28,0,71,0,0,0,0
3,sample.SittingDuck,150,150,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,50,50,0,0,0,0,0,0,0,0
3,sample.Fire,38,0,0,36,0,2,0,0,0,0
1,sample.Walls,1317,750,150,377,32,8,0,1,0,0
1,sample.SpinBot,1126,700,0,359,51,16,0,0,1,0
1,sample.Tracker,935,650,0,277,7,1,0,0,0,1
1,sample.Crazy,730,600,0,112,9,10,0,0,0,0
1,sample.RamFire,726,500,0,160,0,49,17,0,0,0
2,sample.Fire,694,550,0,136,8,0,0,0,0,0
2,sample.TrackFire,664,400,0,241,23,0,0,0,0,0
2,sample.MyFirstJuniorRobot,519,450,0,68,0,1,0,0,0,0
2,sample.PaintingRobot,356,300,0,56,0,0,0,0,0,0
2,sample.Target,351,350,0,0,0,1,0,0,0,0
3,sample.Interactive_v2,250,250,0,0,0,0,0,0,0,0
3,sample.SittingDuck,200,200,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,176,150,0,24,0,2,0,0,0,0
3,sample.Corners,164,100,0,64,0,0,0,0,0,0
3,sample.Interactive,50,50,0,0,0,0,0,0,0,0
3,sample.VelociRobot,33,0,0,8,0,25,0,0,0,0
1,sample.Walls,1217,750,150,280,32,5,0,1,0,0
1,sample.Tracker,1083,700,0,300,40,43,0,0,1,0
1,sample.RamFire,1015,600,0,270,0,97,48,0,0,0
1,sample.Crazy,804,650,0,136,0,18,0,0,0,1
1,sample.MyFirstRobot,622,550,0,64,0,8,0,0,0,0
2,sample.SpinBot,537,350,0,156,5,25,0,0,0,0
2,sample.MyFirstJuniorRobot,523,400,0,109,5,8,0,0,0,0
2,sample.Target,500,500,0,0,0,0,0,0,0,0
2,sample.VelociRobot,477,300,0,96,0,67,14,0,0,0
2,sample.Interactive_v2,450,450,0,0,0,0,0,0,0,0
3,sample.Fire,286,250,0,36,0,0,0,0,0,0
3,sample.Corners,279,150,0,128,0,1,0,0,0,0
3,sample.PaintingRobot,272,200,0,68,0,4,0,0,0,0
3,sample.TrackFire,128,50,0,78,0,0,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.Interactive,0,0,0,0,0,0,0,0,0,0
1,sample.SpinBot,1357,750,150,409,41,7,0,1,0,0
1,sample.TrackFire,1178,700,0,423,55,0,0,0,1,0
1,sample.MyFirstRobot,802,650,0,148,2,1,0,0,0,1
1,sample.Corners,720,550,0,156,13,1,0,0,0,0
1,sample.PaintingRobot,667,600,0,60,7,0,0,0,0,0
2,sample.Crazy,584,500,0,72,2,10,0,0,0,0
2,sample.Walls,514,350,0,160,0,4,0,0,0,0
2,sample.MyFirstJuniorRobot,490,400,0,84,0,6,0,0,0,0
2,sample.Target,450,450,0,0,0,0,0,0,0,0
2,sample.Fire,373,200,0,162,9,1,0,0,0,0
3,sample.RamFire,358,150,0,144,18,46,0,0,0,0
3,sample.SittingDuck,300,300,0,0,0,0,0,0,0,0
3,sample.Interactive,250,250,0,0,0,0,0,0,0,0
3,sample.VelociRobot,172,100,0,36,0,36,0,0,0,0
3,sample.Tracker,82,50,0,32,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1364,750,150,398,62,5,0,1,0,0
1,sample.SpinBot,955,650,0,304,0,1,0,0,0,1
1,sample.Tracker,909,700,0,195,10,4,0,0,1,0
1,sample.Fire,855,600,0,223,30,2,0,0,0,0
1,sample.TrackFire,839,550,0,258,30,0,0,0,0,0
2,sample.MyFirstRobot,565,500,0,64,0,1,0,0,0,0
2,sample.Crazy,505,450,0,48,0,7,0,0,0,0
2,sample.Target,401,400,0,0,0,1,0,0,0,0
2,sample.RamFire,364,200,0,128,0,36,0,0,0,0
2,sample.Corners,362,300,0,58,4,0,0,0,0,0
3,sample.SittingDuck,350,350,0,0,0,0,0,0,0,0
3,sample.VelociRobot,339,250,0,41,0,48,0,0,0,0
3,sample.Interactive_v2,150,150,0,0,0,0,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.PaintingRobot,67,50,0,16,0,1,0,0,0,0
3,sample.MyFirstJuniorRobot,11,0,0,4,0,7,0,0,0,0
1,sample.TrackFire,1580,750,150,594,86,0,0,1,0,0
1,sample.Walls,995,700,0,264,21,11,0,0,1,0
1,sample.SpinBot,897,600,0,245,20,32,0,0,0,0
1,sample.VelociRobot,784,650,0,128,3,2,0,0,0,1
1,sample.Crazy,647,550,0,88,1,8,0,0,0,0
2,sample.Corners,617,450,0,163,4,0,0,0,0,0
2,sample.Interactive,500,500,0,0,0,0,0,0,0,0
2,sample.MyFirstRobot,480,400,0,76,0,4,0,0,0,0
2,sample.RamFire,354,150,0,148,15,41,0,0,0,0
2,sample.Interactive_v2,350,350,0,0,0,0,0,0,0,0
3,sample.Target,300,300,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,280,250,0,24,0,6,0,0,0,0
3,sample.Fire,243,100,0,133,8,2,0,0,0,0
3,sample.SittingDuck,200,200,0,0,0,0,0,0,0,0
3,sample.Tracker,66,50,0,16,0,0,0,0,0,0
3,sample.PaintingRobot,21,0,0,16,0,5,0,0,0,0
1,sample.Walls,1163,750,150,227,34,2,0,1,0,0
1,sample.Tracker,1017,650,0,287,36,44,0,0,0,1
1,sample.VelociRobot,856,700,0,144,0,12,0,0,1,0
1,sample.SpinBot,783,500,0,264,5,14,0,0,0,0
1,sample.RamFire,770,450,0,200,0,66,54,0,0,0
2,sample.Crazy,674,600,0,57,0,17,0,0,0,0
2,sample.MyFirstJuniorRobot,623,550,0,68,0,5,0,0,0,0
2,sample.TrackFire,579,300,0,246,34,0,0,0,0,0
2,sample.PaintingRobot,476,400,0,68,1,7,0,0,0,0
2,sample.Target,350,350,0,0,0,0,0,0,0,0
3,sample.Fire,302,250,0,52,0,0,0,0,0,0
3,sample.Corners,217,100,0,116,0,1,0,0,0,0
3,sample.Interactive,200,200,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,150,150,0,0,0,0,0,0,0,0
3,sample.SittingDuck,50,50,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,24,0,0,20,0,4,0,0,0,0
1,sample.SpinBot,1115,650,0,390,51,24,0,0,0,1
1,sample.RamFire,1088,550,0,329,25,126,58,0,0,0
1,sample.Fire,1085,750,150,180,4,1,0,1,0,0
1,sample.Tracker,966,700,0,231,30,5,0,0,1,0
1,sample.Crazy,722,600,0,108,0,14,0,0,0,0
2,sample.MyFirstRobot,556,450,0,104,0,2,0,0,0,0
2,sample.VelociRobot,506,350,0,96,0,60,0,0,0,0
2,sample.SittingDuck,500,500,0,0,0,0,0,0,0,0
2,sample.PaintingRobot,478,400,0,76,0,2,0,0,0,0
2,sample.MyFirstJuniorRobot,406,300,0,96,0,10,0,0,0,0
3,sample.TrackFire,297,150,0,130,17,0,0,0,0,0
3,sample.Target,251,250,0,0,0,1,0,0,0,0
